participant,condition,file,taskId,T_task_sec,N_cmds,N_actuations,n_devices_final,n_colors_required
24,Pointing,3_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,59.0574646,2,3,2,2
24,Pointing,3_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,24.3890076,2,5,3,2
24,Pointing,3_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,23.5549126,2,9,6,2
24,Pointing,3_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,21.2347031,2,6,4,2
24,Pointing,3_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,22.6762714,2,3,2,2
24,Pointing,3_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,20.0055313,1,2,2,1
24,SR,1_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,94.50547,1,4,4,2
24,SR,1_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,51.6802,1,2,2,1
24,SR,1_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,87.47345,1,6,6,3
24,SR,1_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,78.7637253,1,4,4,2
24,SR,1_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,41.2624741,1,6,6,2
24,SR,1_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,80.30552,1,5,5,2
24,SR,1_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,27.2422543,1,1,1,1
24,SR,1_C.json,7612d934-759d-4a55-9a58-ef65940b7162,43.1488457,1,2,2,3
24,SR,1_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,26.3137817,1,1,1,1
24,SR,1_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,59.5345879,1,4,4,2
24,SR,1_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,30.9871178,1,3,3,1
24,SR,1_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,31.5556183,1,2,2,2
3,P+SR,2_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,40.396904,1,1,1,1
3,P+SR,2_D.json,c78550a2-290e-4b94-98db-961c2110c668,53.3739433,1,4,4,2
3,P+SR,2_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,45.8651466,1,2,2,2
3,P+SR,2_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,35.3795471,1,2,2,2
3,P+SR,2_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,28.113039,1,4,4,1
3,P+SR,2_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,23.7397385,1,3,3,1
3,P+SR,2_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,42.09797,1,4,4,2
3,P+SR,2_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,33.8355,1,4,4,2
3,P+SR,2_D.json,bee10050-f98c-456a-a684-4435ee88ef00,37.5562553,1,3,3,3
3,P+SR,2_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,124.606018,1,1,1,1
3,P+SR,2_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,36.78621,1,3,3,3
3,P+SR,2_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,52.7560959,1,9,9,3
3,Label,4_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,106.158676,5,9,3,2
3,Label,4_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,134.414566,5,8,3,1
3,Label,4_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,51.55732,3,3,2,2
3,Label,4_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,43.10014,2,6,4,2
3,Label,4_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,36.4059448,1,2,2,1
3,Label,4_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,62.31572,3,14,6,2
3,Label,4_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,145.9042,5,8,3,2
3,Label,4_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,73.0436,3,6,3,3
3,Label,4_B.json,386be10f-0686-4118-928d-b57f06593b2f,83.9272,2,5,3,2
3,Label,4_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,117.433311,5,15,4,2
3,Label,4_B.json,95479aa7-9c98-49e4-817e-727302518dae,44.881424,2,7,4,1
3,Label,4_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,54.1421776,2,6,4,1
3,SR,1_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,74.23094,1,4,4,2
3,SR,1_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,267.9742,4,16,6,3
3,SR,1_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,99.01288,2,6,4,2
3,SR,1_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,95.2831955,2,9,6,2
3,SR,1_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,266.220917,5,16,5,2
3,SR,1_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,96.19136,4,14,5,1
3,SR,1_C.json,7612d934-759d-4a55-9a58-ef65940b7162,217.160126,4,20,7,3
3,SR,1_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,26.4541531,1,1,1,1
3,SR,1_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,353.365784,12,50,5,2
3,SR,1_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,41.8973579,1,3,3,1
3,SR,1_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,138.36145,3,3,2,2
3,SR,1_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,24.0057144,1,2,2,1
3,Pointing,3_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,110.379768,2,9,6,2
3,Pointing,3_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,63.75793,2,3,2,2
3,Pointing,3_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,36.319767,2,3,2,2
3,Pointing,3_A.json,137e922c-0877-46af-a797-5a32df2edf5d,48.0620766,3,6,3,3
3,Pointing,3_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,23.91353,1,2,2,1
3,Pointing,3_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,22.462471,1,2,2,1
3,Pointing,3_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,22.88566,1,1,1,1
3,Pointing,3_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,61.56123,4,8,3,3
3,Pointing,3_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,53.34839,3,9,4,3
3,Pointing,3_A.json,c87d383c-41db-4303-8615-9271bbf2465e,36.5518227,2,3,2,2
3,Pointing,3_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,40.434597,2,5,3,2
3,Pointing,3_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,17.907917,1,1,1,1
4,Pointing,3_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,23.2668114,1,1,1,1
4,Pointing,3_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,20.2059078,1,3,3,1
4,Pointing,3_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,34.5857735,2,3,2,2
4,Pointing,3_D.json,bee10050-f98c-456a-a684-4435ee88ef00,45.4290237,3,6,3,3
4,Pointing,3_D.json,c78550a2-290e-4b94-98db-961c2110c668,28.1743488,2,6,4,2
4,Pointing,3_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,41.9554329,3,9,4,2
4,Pointing,3_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,61.49721,3,6,3,3
4,Pointing,3_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,18.3087273,1,1,1,1
4,Pointing,3_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,38.57627,3,18,9,3
4,Pointing,3_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,29.0460014,2,3,2,2
4,Pointing,3_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,22.9396076,1,4,4,1
4,Pointing,3_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,35.8655472,2,6,4,2
4,Label,4_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,67.01313,2,2,1,1
4,Label,4_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,24.7190113,1,1,1,1
4,Label,4_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,64.17912,1,2,2,2
4,Label,4_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,39.43218,1,2,2,1
4,Label,4_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,148.858734,2,11,6,3
4,Label,4_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,65.67649,1,6,6,2
4,Label,4_C.json,7612d934-759d-4a55-9a58-ef65940b7162,45.9068756,1,3,3,3
4,Label,4_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,162.2383,2,6,4,2
4,Label,4_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,83.76952,2,8,4,2
4,Label,4_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,133.487869,2,6,3,2
4,Label,4_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,43.7238426,1,3,3,1
4,Label,4_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,137.567688,1,4,4,2
4,P+SR,2_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,123.229881,3,7,4,2
4,P+SR,2_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,81.7249451,1,6,6,2
4,P+SR,2_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,45.2496262,1,2,2,2
4,P+SR,2_B.json,386be10f-0686-4118-928d-b57f06593b2f,57.2065735,1,3,3,2
4,P+SR,2_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,21.3586121,1,1,1,1
4,P+SR,2_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,39.1467323,1,3,3,3
4,P+SR,2_B.json,95479aa7-9c98-49e4-817e-727302518dae,23.217,1,3,3,1
4,P+SR,2_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,28.714901,1,3,3,2
4,P+SR,2_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,21.5724888,1,2,2,1
4,P+SR,2_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,45.3812523,2,6,4,2
4,P+SR,2_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,23.968401,1,2,2,1
4,P+SR,2_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,22.83236,1,2,2,2
4,SR,1_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,94.82124,6,21,6,2
4,SR,1_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,61.8121872,4,10,4,3
4,SR,1_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,94.7528152,2,3,2,2
4,SR,1_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,56.41617,3,4,2,1
4,SR,1_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,165.769821,2,6,3,3
4,SR,1_A.json,137e922c-0877-46af-a797-5a32df2edf5d,71.40555,1,3,3,3
4,SR,1_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,28.4271259,1,3,3,1
4,SR,1_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,240.646942,9,19,3,2
4,SR,1_A.json,c87d383c-41db-4303-8615-9271bbf2465e,41.28562,2,3,2,2
4,SR,1_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,63.32968,1,1,1,1
4,SR,1_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,45.8912468,2,3,2,1
4,SR,1_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,88.36287,2,4,2,2
5,Pointing,3_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,82.83906,4,9,3,3
5,Pointing,3_D.json,bee10050-f98c-456a-a684-4435ee88ef00,33.1635323,3,6,3,3
5,Pointing,3_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,19.8262138,1,1,1,1
5,Pointing,3_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,28.3419323,2,6,4,2
5,Pointing,3_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,26.9722748,3,5,2,2
5,Pointing,3_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,28.5986214,1,1,1,1
5,Pointing,3_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,36.5498428,2,3,3,1
5,Pointing,3_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,13.7378769,1,4,4,1
5,Pointing,3_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,12.498147,1,1,1,2
5,Pointing,3_D.json,c78550a2-290e-4b94-98db-961c2110c668,30.3332329,2,6,4,2
5,Pointing,3_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,116.618156,8,57,9,3
5,Pointing,3_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,23.3735123,2,6,4,2
5,Label,4_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,27.937891,1,1,1,2
5,Label,4_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,66.08869,4,10,4,3
5,Label,4_A.json,c87d383c-41db-4303-8615-9271bbf2465e,19.24799,1,2,2,2
5,Label,4_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,29.4655476,1,1,1,1
5,Label,4_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,37.6193657,2,4,2,2
5,Label,4_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,52.77413,2,12,6,2
5,Label,4_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,32.9700737,2,5,3,1
5,Label,4_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,42.6232567,4,5,2,1
5,Label,4_A.json,137e922c-0877-46af-a797-5a32df2edf5d,44.2072334,2,6,3,3
5,Label,4_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,24.1452274,1,2,2,2
5,Label,4_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,10.8626175,1,1,1,1
5,Label,4_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,84.5671844,5,13,3,3
5,P+SR,2_C.json,7612d934-759d-4a55-9a58-ef65940b7162,70.30256,1,3,3,3
5,P+SR,2_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,18.3220482,1,2,2,1
5,P+SR,2_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,15.7775517,1,1,1,1
5,P+SR,2_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,32.41846,1,4,4,2
5,P+SR,2_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,24.9259777,1,2,2,2
5,P+SR,2_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,26.6448421,1,4,4,2
5,P+SR,2_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,13.2370415,1,1,1,1
5,P+SR,2_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,40.0212669,2,4,3,1
5,P+SR,2_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,18.50713,1,3,3,2
5,P+SR,2_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,68.99045,4,15,6,3
5,P+SR,2_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,26.922533,1,4,4,2
5,P+SR,2_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,25.713047,1,6,6,2
5,SR,1_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,60.0234642,1,2,2,2
5,SR,1_B.json,386be10f-0686-4118-928d-b57f06593b2f,55.36088,1,3,3,2
5,SR,1_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,31.56262,1,1,1,1
5,SR,1_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,24.7615376,1,2,2,1
5,SR,1_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,83.34935,3,4,1,3
5,SR,1_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,137.86792,4,16,5,2
5,SR,1_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,51.45718,3,12,6,2
5,SR,1_B.json,95479aa7-9c98-49e4-817e-727302518dae,39.2266541,1,3,3,1
5,SR,1_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,39.0066071,1,4,4,2
5,SR,1_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,20.6292915,1,1,1,2
5,SR,1_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,33.8033943,2,3,2,1
5,SR,1_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,11.4883356,1,1,1,2
6,P+SR,2_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,105.866516,2,2,1,1
6,P+SR,2_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,72.49237,3,5,2,2
6,P+SR,2_D.json,bee10050-f98c-456a-a684-4435ee88ef00,129.129791,6,13,3,3
6,P+SR,2_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,63.0227737,3,10,4,2
6,P+SR,2_D.json,c78550a2-290e-4b94-98db-961c2110c668,69.5878754,3,10,4,2
6,P+SR,2_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,204.304108,6,34,9,3
6,P+SR,2_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,71.75282,3,5,2,2
6,P+SR,2_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,39.52762,2,2,1,1
6,P+SR,2_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,69.26012,4,9,3,3
6,P+SR,2_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,67.27969,3,10,4,2
6,P+SR,2_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,66.856636,3,7,3,1
6,P+SR,2_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,46.1977921,2,8,4,1
6,Pointing,3_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,25.5496254,2,6,4,2
6,Pointing,3_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,35.44967,2,3,2,2
6,Pointing,3_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,14.2201748,1,2,2,1
6,Pointing,3_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,40.6091537,2,9,6,2
6,Pointing,3_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,32.5480728,3,12,6,3
6,Pointing,3_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,25.1693439,2,6,4,2
6,Pointing,3_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,25.0694637,2,4,2,2
6,Pointing,3_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,13.2182283,1,1,1,1
6,Pointing,3_C.json,7612d934-759d-4a55-9a58-ef65940b7162,29.6468468,3,6,3,3
6,Pointing,3_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,33.61142,2,6,4,2
6,Pointing,3_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,11.947752,1,1,1,1
6,Pointing,3_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,39.8647728,3,3,3,1
6,Label,4_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,68.49287,1,3,3,2
6,Label,4_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,44.439888,1,2,2,2
6,Label,4_B.json,386be10f-0686-4118-928d-b57f06593b2f,146.660385,2,6,3,2
6,Label,4_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,92.3770752,1,3,3,3
6,Label,4_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,31.629797,1,1,1,1
6,Label,4_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,43.12894,1,2,2,1
6,Label,4_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,47.99373,1,4,4,2
6,Label,4_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,104.701675,2,5,4,2
6,Label,4_B.json,95479aa7-9c98-49e4-817e-727302518dae,24.7543964,1,3,3,1
6,Label,4_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,35.0686569,1,2,2,2
6,Label,4_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,102.774185,2,9,6,2
6,Label,4_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,20.05771,1,2,2,1
6,SR,1_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,255.836243,5,19,6,2
6,SR,1_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,64.80329,1,4,4,3
6,SR,1_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,53.08708,3,4,2,2
6,SR,1_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,25.0925121,1,1,1,1
6,SR,1_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,95.70167,2,3,3,3
6,SR,1_A.json,137e922c-0877-46af-a797-5a32df2edf5d,68.5105438,1,3,3,3
6,SR,1_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,113.143517,3,6,2,1
6,SR,1_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,140.626251,4,9,3,2
6,SR,1_A.json,c87d383c-41db-4303-8615-9271bbf2465e,56.7141228,3,5,2,2
6,SR,1_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,47.45549,1,1,1,1
6,SR,1_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,58.6800766,1,2,2,1
6,SR,1_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,55.0016823,1,2,2,2
7,Pointing,3_D.json,bee10050-f98c-456a-a684-4435ee88ef00,104.329895,3,6,3,3
7,Pointing,3_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,43.4613,2,3,2,2
7,Pointing,3_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,59.4670753,3,6,3,3
7,Pointing,3_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,46.7211761,3,18,9,3
7,Pointing,3_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,24.1421928,1,4,4,1
7,Pointing,3_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,24.7006454,1,1,1,1
7,Pointing,3_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,51.4115868,2,3,2,2
7,Pointing,3_D.json,c78550a2-290e-4b94-98db-961c2110c668,47.513176,2,6,4,2
7,Pointing,3_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,25.55293,1,1,1,1
7,Pointing,3_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,26.4535789,1,3,3,1
7,Pointing,3_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,40.4930534,2,6,4,2
7,Pointing,3_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,25.9880733,2,6,4,2
7,Label,4_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,46.90889,1,2,2,1
7,Label,4_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,160.729523,6,17,3,2
7,Label,4_C.json,7612d934-759d-4a55-9a58-ef65940b7162,142.926453,6,8,3,3
7,Label,4_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,121.681946,3,10,4,2
7,Label,4_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,34.2855263,1,3,3,1
7,Label,4_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,131.107544,2,1,1,1
7,Label,4_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,101.180344,4,7,2,2
7,Label,4_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,74.440506,4,17,6,3
7,Label,4_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,62.309,2,6,4,2
7,Label,4_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,24.516058,1,1,1,1
7,Label,4_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,161.937286,6,13,4,2
7,Label,4_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,47.9156532,2,9,6,2
7,P+SR,2_B.json,386be10f-0686-4118-928d-b57f06593b2f,69.14421,1,3,3,2
7,P+SR,2_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,57.39999,2,6,4,2
7,P+SR,2_B.json,95479aa7-9c98-49e4-817e-727302518dae,27.45103,1,3,3,1
7,P+SR,2_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,22.7298241,1,2,2,1
7,P+SR,2_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,32.30564,1,2,2,1
7,P+SR,2_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,38.5675621,1,4,4,2
7,P+SR,2_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,22.8067684,1,2,2,2
7,P+SR,2_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,14.4317732,1,1,1,1
7,P+SR,2_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,36.5902023,1,3,3,2
7,P+SR,2_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,50.97749,1,6,6,2
7,P+SR,2_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,23.5899487,1,2,2,2
7,P+SR,2_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,55.8498154,1,3,3,3
7,SR,1_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,252.737854,5,23,6,2
7,SR,1_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,49.6049728,1,4,4,3
7,SR,1_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,29.2477646,2,3,2,2
7,SR,1_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,17.3969555,1,1,1,1
7,SR,1_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,117.841454,6,19,3,3
7,SR,1_A.json,137e922c-0877-46af-a797-5a32df2edf5d,127.0778,4,14,1,3
7,SR,1_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,29.2013187,2,3,2,1
7,SR,1_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,55.4495,3,6,3,2
7,SR,1_A.json,c87d383c-41db-4303-8615-9271bbf2465e,39.1232948,2,3,2,2
7,SR,1_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,47.3660851,1,1,1,1
7,SR,1_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,183.3817,5,13,2,1
7,SR,1_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,67.14068,2,3,2,2
8,P+SR,2_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,158.698776,3,4,2,2
8,P+SR,2_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,48.79654,1,3,3,3
8,P+SR,2_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,61.9143677,2,9,6,2
8,P+SR,2_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,81.96752,2,5,3,2
8,P+SR,2_A.json,137e922c-0877-46af-a797-5a32df2edf5d,32.07225,1,3,3,3
8,P+SR,2_A.json,c87d383c-41db-4303-8615-9271bbf2465e,53.48729,2,3,2,2
