participant,condition,taskId,T_task_sec,logT_task,N_cmds,N_actuations,n_devices_final,n_colors_required,avg_cmd_time
24,Pointing,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,19.08485,2.9488948265907236,1,1,1,1,19.08485
24,Pointing,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,23.3152161,3.14910619892846,1,4,4,2,23.3152161
24,Pointing,9e93766e-b621-4d6e-9927-173ac982bf3a,59.0574646,4.078510946169773,2,3,2,2,29.5287323
24,Pointing,1a84f2f7-1739-41af-94ae-9a3c6677e61d,24.3890076,3.194132522593129,2,5,3,2,12.1945038
24,Pointing,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,23.5549126,3.159334401680251,2,9,6,2,11.7774563
24,Pointing,19e8d0a8-02bf-4644-9732-e4190e13825e,21.2347031,3.055636782033396,2,6,4,2,10.61735155
24,Pointing,4f145d76-f69f-4547-90a7-56281733ca5b,22.6762714,3.1213190649915985,2,3,2,2,11.3381357
24,Pointing,25c3ccdb-26c7-4109-bcfe-730434f9caa9,20.0055313,2.9960088003169414,1,2,2,1,20.0055313
24,Label,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,0.0,,3,15,6,2,0.0
24,Label,bee10050-f98c-456a-a684-4435ee88ef00,149.521469,5.00743998787165,1,3,3,3,149.521469
24,Label,2e919b0d-6d84-4641-a535-930a7ca6c8b7,102.074295,4.625700930495528,1,3,3,3,102.074295
24,Label,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,132.495956,4.886552124205792,3,4,4,1,44.16531866666667
24,Label,c78550a2-290e-4b94-98db-961c2110c668,32.3237534,3.475802359335789,1,2,2,2,32.3237534
24,Label,79dc7e7b-d1c7-4237-908d-f541b20406d4,37.61232,3.6273316563016413,1,1,1,1,37.61232
24,Label,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,81.24341,4.397449710228132,1,2,2,2,81.24341
24,Label,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,25.8721581,3.2531674136695123,1,1,1,1,25.8721581
24,Label,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,24.8348179,3.2122466161386325,1,3,3,1,24.8348179
24,Label,7aeefa77-f398-4a26-b615-e50c4d05ba64,45.4833832,3.8173470548579345,1,2,2,2,45.4833832
24,Label,ae59cd40-20ff-4809-8cbb-87c7cc41665c,83.05845,4.41954457681972,1,3,3,2,83.05845
24,Label,40573e58-0087-4bb3-9ed7-d18a24a35b78,103.48716,4.639447547038583,1,9,9,3,103.48716
24,SR,04f5e376-2845-485a-8cb1-c38e3858ff8a,94.50547,4.54865771642239,1,4,4,2,94.50547
24,SR,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,51.6802,3.9450747294358983,1,2,2,1,51.6802
24,SR,fd995852-c28d-49e9-97b5-9774af3241c3,87.47345,4.471335318748377,1,6,6,3,87.47345
24,SR,b594ae95-d981-4868-ae48-3f63eb87087a,78.7637253,4.366452552042897,1,4,4,2,78.7637253
24,SR,e0153245-d5d9-449a-87f1-2a35d3239eef,41.2624741,3.719953469490535,1,6,6,2,41.2624741
24,SR,e81806f6-a4f2-4336-b77b-3407e101bc18,80.30552,4.3858383608067655,1,5,5,2,80.30552
24,SR,3bc363f5-3c91-4c51-8139-93034b21f3a9,27.2422543,3.304769234832179,1,1,1,1,27.2422543
24,SR,7612d934-759d-4a55-9a58-ef65940b7162,43.1488457,3.7646556663025645,1,2,2,3,43.1488457
24,SR,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,26.3137817,3.2700928209451092,1,1,1,1,26.3137817
24,SR,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,59.5345879,4.0865574529005135,1,4,4,2,59.5345879
24,SR,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,30.9871178,3.433571563279597,1,3,3,1,30.9871178
24,SR,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,31.5556183,3.4517516492032914,1,2,2,2,31.5556183
24,P+SR,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,83.64572,4.426590260553,2,4,3,3,41.82286
24,P+SR,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,67.28252,4.208900470373482,3,8,4,3,22.42750666666667
24,P+SR,81c1a60b-c8ac-4a16-b831-1df68863e61e,65.9115753,4.188314075552792,2,6,3,2,32.95578765
24,P+SR,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,41.772686,3.732242680966415,1,2,2,1,41.772686
24,P+SR,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,54.45838,3.9974367402001634,1,2,2,2,54.45838
24,P+SR,c87d383c-41db-4303-8615-9271bbf2465e,32.4561157,3.4798888907240184,1,2,2,2,32.4561157
24,P+SR,eee4a904-a6ad-4369-970f-b656e1f59f12,34.341156,3.536344518269068,1,2,2,2,34.341156
24,P+SR,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,145.170319,4.977907666894633,1,2,2,2,145.170319
24,P+SR,f548cabb-2a47-4399-a702-f76d5d1336df,25.1159878,3.223504607505607,1,2,2,1,25.1159878
24,P+SR,137e922c-0877-46af-a797-5a32df2edf5d,42.18146,3.7419807880125227,1,3,3,3,42.18146
24,P+SR,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,25.88497,3.2536624913808154,1,1,1,1,25.88497
24,P+SR,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,18.1903648,2.9008920473041937,1,1,1,1,18.1903648
24,Pointing,4fd86244-384f-4a69-adc8-6fd13c16422c,148.9125,5.003358885125479,2,4,1,3,74.45625
24,Pointing,386be10f-0686-4118-928d-b57f06593b2f,32.1639061,3.4708448952686326,3,6,3,2,10.721302033333332
24,Pointing,95479aa7-9c98-49e4-817e-727302518dae,38.69888,3.6558106590484742,1,3,3,1,38.69888
24,Pointing,fcee09b7-efa4-4e87-956e-553ee7bb3648,57.27354,4.0478387369627145,2,3,2,1,28.63677
24,Pointing,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,19.08485,2.9488948265907236,1,1,1,1,19.08485
24,Pointing,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,23.3152161,3.14910619892846,1,4,4,2,23.3152161
24,Pointing,9e93766e-b621-4d6e-9927-173ac982bf3a,59.0574646,4.078510946169773,2,3,2,2,29.5287323
24,Pointing,1a84f2f7-1739-41af-94ae-9a3c6677e61d,24.3890076,3.194132522593129,2,5,3,2,12.1945038
24,Pointing,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,23.5549126,3.159334401680251,2,9,6,2,11.7774563
24,Pointing,19e8d0a8-02bf-4644-9732-e4190e13825e,21.2347031,3.055636782033396,2,6,4,2,10.61735155
24,Pointing,4f145d76-f69f-4547-90a7-56281733ca5b,22.6762714,3.1213190649915985,2,3,2,2,11.3381357
24,Pointing,25c3ccdb-26c7-4109-bcfe-730434f9caa9,20.0055313,2.9960088003169414,1,2,2,1,20.0055313
24,Label,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,0.0,,3,15,6,2,0.0
24,Label,bee10050-f98c-456a-a684-4435ee88ef00,149.521469,5.00743998787165,1,3,3,3,149.521469
24,Label,2e919b0d-6d84-4641-a535-930a7ca6c8b7,102.074295,4.625700930495528,1,3,3,3,102.074295
24,Label,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,132.495956,4.886552124205792,3,4,4,1,44.16531866666667
24,Label,c78550a2-290e-4b94-98db-961c2110c668,32.3237534,3.475802359335789,1,2,2,2,32.3237534
24,Label,79dc7e7b-d1c7-4237-908d-f541b20406d4,37.61232,3.6273316563016413,1,1,1,1,37.61232
24,Label,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,81.24341,4.397449710228132,1,2,2,2,81.24341
24,Label,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,25.8721581,3.2531674136695123,1,1,1,1,25.8721581
24,Label,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,24.8348179,3.2122466161386325,1,3,3,1,24.8348179
24,Label,7aeefa77-f398-4a26-b615-e50c4d05ba64,45.4833832,3.8173470548579345,1,2,2,2,45.4833832
24,Label,ae59cd40-20ff-4809-8cbb-87c7cc41665c,83.05845,4.41954457681972,1,3,3,2,83.05845
24,Label,40573e58-0087-4bb3-9ed7-d18a24a35b78,103.48716,4.639447547038583,1,9,9,3,103.48716
3,SR,04f5e376-2845-485a-8cb1-c38e3858ff8a,74.23094,4.307181044392938,1,4,4,2,74.23094
3,SR,fd995852-c28d-49e9-97b5-9774af3241c3,267.9742,5.590890707220016,4,16,6,3,66.99355
3,SR,b594ae95-d981-4868-ae48-3f63eb87087a,99.01288,4.595249942682289,2,6,4,2,49.50644
3,SR,e0153245-d5d9-449a-87f1-2a35d3239eef,95.2831955,4.5568534624779415,2,9,6,2,47.64159775
3,SR,e81806f6-a4f2-4336-b77b-3407e101bc18,266.220917,5.584326479132511,5,16,5,2,53.2441834
3,SR,3bc363f5-3c91-4c51-8139-93034b21f3a9,96.19136,4.566339540748429,4,14,5,1,24.04784
3,SR,7612d934-759d-4a55-9a58-ef65940b7162,217.160126,5.380634989254434,4,20,7,3,54.2900315
3,SR,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,26.4541531,3.27541316299166,1,1,1,1,26.4541531
3,SR,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,353.365784,5.8675037357302635,12,50,5,2,29.447148666666667
3,SR,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,41.8973579,3.735222767660662,1,3,3,1,41.8973579
3,SR,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,138.36145,4.929869463921542,3,3,2,2,46.12048333333333
3,SR,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,24.0057144,3.1782919020066394,1,2,2,1,24.0057144
3,P+SR,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,40.396904,3.6987531483672287,1,1,1,1,40.396904
3,P+SR,c78550a2-290e-4b94-98db-961c2110c668,53.3739433,3.977322673694733,1,4,4,2,53.3739433
3,P+SR,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,45.8651466,3.8257054952935867,1,2,2,2,45.8651466
3,P+SR,7aeefa77-f398-4a26-b615-e50c4d05ba64,35.3795471,3.5661338876321818,1,2,2,2,35.3795471
3,P+SR,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,28.113039,3.3362334900673978,1,4,4,1,28.113039
3,P+SR,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,23.7397385,3.167150373956575,1,3,3,1,23.7397385
3,P+SR,ae59cd40-20ff-4809-8cbb-87c7cc41665c,42.09797,3.7399995209984693,1,4,4,2,42.09797
3,P+SR,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,33.8355,3.521510547172164,1,4,4,2,33.8355
3,P+SR,bee10050-f98c-456a-a684-4435ee88ef00,37.5562553,3.6258399502217418,1,3,3,3,37.5562553
3,P+SR,79dc7e7b-d1c7-4237-908d-f541b20406d4,124.606018,4.825156903742393,1,1,1,1,124.606018
3,P+SR,2e919b0d-6d84-4641-a535-930a7ca6c8b7,36.78621,3.605123046685836,1,3,3,3,36.78621
3,P+SR,40573e58-0087-4bb3-9ed7-d18a24a35b78,52.7560959,3.9656793277647004,1,9,9,3,52.7560959
3,Pointing,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,110.379768,4.7039268561791046,2,9,6,2,55.189884
3,Pointing,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,63.75793,4.1550935684593355,2,3,2,2,31.878965
3,Pointing,eee4a904-a6ad-4369-970f-b656e1f59f12,36.319767,3.592362138514277,2,3,2,2,18.1598835
3,Pointing,137e922c-0877-46af-a797-5a32df2edf5d,48.0620766,3.872493437864251,3,6,3,3,16.0206922
3,Pointing,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,23.91353,3.1744444075449465,1,2,2,1,23.91353
3,Pointing,f548cabb-2a47-4399-a702-f76d5d1336df,22.462471,3.1118459610682208,1,2,2,1,22.462471
3,Pointing,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,22.88566,3.130510513541176,1,1,1,1,22.88566
3,Pointing,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,61.56123,4.120032289277893,4,8,3,3,15.3903075
3,Pointing,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,53.34839,3.976843799223042,3,9,4,3,17.782796666666666
3,Pointing,c87d383c-41db-4303-8615-9271bbf2465e,36.5518227,3.5987310536254373,2,3,2,2,18.27591135
3,Pointing,81c1a60b-c8ac-4a16-b831-1df68863e61e,40.434597,3.6996857798850358,2,5,3,2,20.2172985
3,Pointing,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,17.907917,2.885242905567889,1,1,1,1,17.907917
3,Label,1a84f2f7-1739-41af-94ae-9a3c6677e61d,106.158676,4.664934918205411,5,9,3,2,21.2317352
3,Label,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,134.414566,4.900928800192771,5,8,3,1,26.8829132
3,Label,9e93766e-b621-4d6e-9927-173ac982bf3a,51.55732,3.9426941984423345,3,3,2,2,17.185773333333334
3,Label,19e8d0a8-02bf-4644-9732-e4190e13825e,43.10014,3.7635262453642873,2,6,4,2,21.55007
3,Label,fcee09b7-efa4-4e87-956e-553ee7bb3648,36.4059448,3.5947320799889697,1,2,2,1,36.4059448
3,Label,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,62.31572,4.1322137214120245,3,14,6,2,20.771906666666666
3,Label,4f145d76-f69f-4547-90a7-56281733ca5b,145.9042,4.9829502419547085,5,8,3,2,29.18084
3,Label,4fd86244-384f-4a69-adc8-6fd13c16422c,73.0436,4.291056523133433,3,6,3,3,24.347866666666665
3,Label,386be10f-0686-4118-928d-b57f06593b2f,83.9272,4.429949756403962,2,5,3,2,41.9636
3,Label,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,117.433311,4.765870606500239,5,15,4,2,23.4866622
3,Label,95479aa7-9c98-49e4-817e-727302518dae,44.881424,3.8040239897663435,2,7,4,1,22.440712
3,Label,25c3ccdb-26c7-4109-bcfe-730434f9caa9,54.1421776,3.9916135050248664,2,6,4,1,27.0710888
4,SR,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,94.82124,4.551993434798293,6,21,6,2,15.80354
4,SR,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,61.8121872,4.124100548905011,4,10,4,3,15.4530468
4,SR,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,94.7528152,4.551271555394497,2,3,2,2,47.3764076
4,SR,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,56.41617,4.032755819540472,3,4,2,1,18.80539
4,SR,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,165.769821,5.110600205626818,2,6,3,3,82.8849105
4,SR,137e922c-0877-46af-a797-5a32df2edf5d,71.40555,4.268375597417071,1,3,3,3,71.40555
4,SR,f548cabb-2a47-4399-a702-f76d5d1336df,28.4271259,3.3473438266376956,1,3,3,1,28.4271259
4,SR,81c1a60b-c8ac-4a16-b831-1df68863e61e,240.646942,5.483330888417186,9,19,3,2,26.738549111111112
4,SR,c87d383c-41db-4303-8615-9271bbf2465e,41.28562,3.720514255317487,2,3,2,2,20.64281
4,SR,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,63.32968,4.148354097618052,1,1,1,1,63.32968
4,SR,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,45.8912468,3.826274397355597,2,3,2,1,22.9456234
4,SR,eee4a904-a6ad-4369-970f-b656e1f59f12,88.36287,4.481451858784953,2,4,2,2,44.181435
4,P+SR,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,123.229881,4.814051562275623,3,7,4,2,41.076627
4,P+SR,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,81.7249451,4.403359280844983,1,6,6,2,81.7249451
4,P+SR,9e93766e-b621-4d6e-9927-173ac982bf3a,45.2496262,3.812194409338334,1,2,2,2,45.2496262
4,P+SR,386be10f-0686-4118-928d-b57f06593b2f,57.2065735,4.046668813111474,1,3,3,2,57.2065735
4,P+SR,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,21.3586121,3.0614550353891636,1,1,1,1,21.3586121
4,P+SR,4fd86244-384f-4a69-adc8-6fd13c16422c,39.1467323,3.6673169527975076,1,3,3,3,39.1467323
4,P+SR,95479aa7-9c98-49e4-817e-727302518dae,23.217,3.1448847689564317,1,3,3,1,23.217
4,P+SR,1a84f2f7-1739-41af-94ae-9a3c6677e61d,28.714901,3.3574161866348855,1,3,3,2,28.714901
4,P+SR,25c3ccdb-26c7-4109-bcfe-730434f9caa9,21.5724888,3.07141883622068,1,2,2,1,21.5724888
4,P+SR,19e8d0a8-02bf-4644-9732-e4190e13825e,45.3812523,3.815099074828143,2,6,4,2,22.69062615
4,P+SR,fcee09b7-efa4-4e87-956e-553ee7bb3648,23.968401,3.176736337835708,1,2,2,1,23.968401
4,P+SR,4f145d76-f69f-4547-90a7-56281733ca5b,22.83236,3.128178827954256,1,2,2,2,22.83236
4,Pointing,79dc7e7b-d1c7-4237-908d-f541b20406d4,23.2668114,3.1470279417112414,1,1,1,1,23.2668114
4,Pointing,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,20.2059078,3.005975026994041,1,3,3,1,20.2059078
4,Pointing,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,34.5857735,3.543442426989671,2,3,2,2,17.29288675
4,Pointing,bee10050-f98c-456a-a684-4435ee88ef00,45.4290237,3.8161511893356836,3,6,3,3,15.1430079
4,Pointing,c78550a2-290e-4b94-98db-961c2110c668,28.1743488,3.338411946970184,2,6,4,2,14.0871744
4,Pointing,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,41.9554329,3.73660793346687,3,9,4,2,13.9851443
4,Pointing,2e919b0d-6d84-4641-a535-930a7ca6c8b7,61.49721,4.118991807929752,3,6,3,3,20.49907
4,Pointing,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,18.3087273,2.9073778478052748,1,1,1,1,18.3087273
4,Pointing,40573e58-0087-4bb3-9ed7-d18a24a35b78,38.57627,3.6526373205847897,3,18,9,3,12.858756666666666
4,Pointing,7aeefa77-f398-4a26-b615-e50c4d05ba64,29.0460014,3.368880828385019,2,3,2,2,14.5230007
4,Pointing,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,22.9396076,3.1328650060623344,1,4,4,1,22.9396076
4,Pointing,ae59cd40-20ff-4809-8cbb-87c7cc41665c,35.8655472,3.5797771466765624,2,6,4,2,17.9327736
4,Label,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,67.01313,4.204888570340579,2,2,1,1,33.506565
4,Label,3bc363f5-3c91-4c51-8139-93034b21f3a9,24.7190113,3.207572635834938,1,1,1,1,24.7190113
4,Label,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,64.17912,4.161677924151124,1,2,2,2,64.17912
4,Label,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,39.43218,3.6745822342131085,1,2,2,1,39.43218
4,Label,fd995852-c28d-49e9-97b5-9774af3241c3,148.858734,5.002997762260372,2,11,6,3,74.429367
4,Label,e0153245-d5d9-449a-87f1-2a35d3239eef,65.67649,4.184741022790456,1,6,6,2,65.67649
4,Label,7612d934-759d-4a55-9a58-ef65940b7162,45.9068756,3.8266149010552892,1,3,3,3,45.9068756
4,Label,04f5e376-2845-485a-8cb1-c38e3858ff8a,162.2383,5.089066242044173,2,6,4,2,81.11915
4,Label,b594ae95-d981-4868-ae48-3f63eb87087a,83.76952,4.428069218174371,2,8,4,2,41.88476
4,Label,e81806f6-a4f2-4336-b77b-3407e101bc18,133.487869,4.894010604797616,2,6,3,2,66.7439345
4,Label,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,43.7238426,3.7778935505714824,1,3,3,1,43.7238426
4,Label,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,137.567688,4.924116072342004,1,4,4,2,137.567688
5,Pointing,2e919b0d-6d84-4641-a535-930a7ca6c8b7,82.83906,4.416899689287726,4,9,3,3,20.709765
5,Pointing,bee10050-f98c-456a-a684-4435ee88ef00,33.1635323,3.5014508475131105,3,6,3,3,11.054510766666667
5,Pointing,79dc7e7b-d1c7-4237-908d-f541b20406d4,19.8262138,2.987004991371788,1,1,1,1,19.8262138
5,Pointing,ae59cd40-20ff-4809-8cbb-87c7cc41665c,28.3419323,3.3443424147187164,2,6,4,2,14.17096615
5,Pointing,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,26.9722748,3.294809479163902,3,5,2,2,8.990758266666667
5,Pointing,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,28.5986214,3.353358513866812,1,1,1,1,28.5986214
5,Pointing,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,36.5498428,3.598676885228946,2,3,3,1,18.2749214
5,Pointing,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,13.7378769,2.620156755204157,1,4,4,1,13.7378769
5,Pointing,7aeefa77-f398-4a26-b615-e50c4d05ba64,12.498147,2.5255803933196206,1,1,1,2,12.498147
5,Pointing,c78550a2-290e-4b94-98db-961c2110c668,30.3332329,3.412243906854248,2,6,4,2,15.16661645
5,Pointing,40573e58-0087-4bb3-9ed7-d18a24a35b78,116.618156,4.758904973629897,8,57,9,3,14.5772695
5,Pointing,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,23.3735123,3.151603428229541,2,6,4,2,11.68675615
5,SR,1a84f2f7-1739-41af-94ae-9a3c6677e61d,60.0234642,4.094735555774158,1,2,2,2,60.0234642
5,SR,386be10f-0686-4118-928d-b57f06593b2f,55.36088,4.013873207136832,1,3,3,2,55.36088
5,SR,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,31.56262,3.4519735090085493,1,1,1,1,31.56262
5,SR,25c3ccdb-26c7-4109-bcfe-730434f9caa9,24.7615376,3.209291546049811,1,2,2,1,24.7615376
5,SR,4fd86244-384f-4a69-adc8-6fd13c16422c,83.34935,4.423040810726083,3,4,1,3,27.78311666666667
5,SR,19e8d0a8-02bf-4644-9732-e4190e13825e,137.86792,4.926296125393878,4,16,5,2,34.46698
5,SR,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,51.45718,3.940750005507492,3,12,6,2,17.152393333333332
5,SR,95479aa7-9c98-49e4-817e-727302518dae,39.2266541,3.669356467264722,1,3,3,1,39.2266541
5,SR,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,39.0066071,3.6637310446014277,1,4,4,2,39.0066071
5,SR,4f145d76-f69f-4547-90a7-56281733ca5b,20.6292915,3.02671198330389,1,1,1,2,20.6292915
5,SR,fcee09b7-efa4-4e87-956e-553ee7bb3648,33.8033943,3.5205612205238364,2,3,2,1,16.90169715
5,SR,9e93766e-b621-4d6e-9927-173ac982bf3a,11.4883356,2.441332224971096,1,1,1,2,11.4883356
5,P+SR,7612d934-759d-4a55-9a58-ef65940b7162,70.30256,4.252808213516327,1,3,3,3,70.30256
5,P+SR,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,18.3220482,2.9081051543067273,1,2,2,1,18.3220482
5,P+SR,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,15.7775517,2.7585881512891426,1,1,1,1,15.7775517
5,P+SR,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,32.41846,3.4787280136370384,1,4,4,2,32.41846
5,P+SR,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,24.9259777,3.2159105407556265,1,2,2,2,24.9259777
5,P+SR,04f5e376-2845-485a-8cb1-c38e3858ff8a,26.6448421,3.2825955896662586,1,4,4,2,26.6448421
5,P+SR,3bc363f5-3c91-4c51-8139-93034b21f3a9,13.2370415,2.5830190738781886,1,1,1,1,13.2370415
5,P+SR,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,40.0212669,3.6894109853261896,2,4,3,1,20.01063345
5,P+SR,e81806f6-a4f2-4336-b77b-3407e101bc18,18.50713,2.9181560632400982,1,3,3,2,18.50713
5,P+SR,fd995852-c28d-49e9-97b5-9774af3241c3,68.99045,4.233968089221191,4,15,6,3,17.2476125
5,P+SR,b594ae95-d981-4868-ae48-3f63eb87087a,26.922533,3.292963593960699,1,4,4,2,26.922533
5,P+SR,e0153245-d5d9-449a-87f1-2a35d3239eef,25.713047,3.246998528452356,1,6,6,2,25.713047
5,Pointing,2e919b0d-6d84-4641-a535-930a7ca6c8b7,82.83906,4.416899689287726,4,9,3,3,20.709765
5,Pointing,bee10050-f98c-456a-a684-4435ee88ef00,33.1635323,3.5014508475131105,3,6,3,3,11.054510766666667
5,Pointing,79dc7e7b-d1c7-4237-908d-f541b20406d4,19.8262138,2.987004991371788,1,1,1,1,19.8262138
5,Pointing,ae59cd40-20ff-4809-8cbb-87c7cc41665c,28.3419323,3.3443424147187164,2,6,4,2,14.17096615
5,Pointing,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,26.9722748,3.294809479163902,3,5,2,2,8.990758266666667
5,Pointing,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,28.5986214,3.353358513866812,1,1,1,1,28.5986214
5,Pointing,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,36.5498428,3.598676885228946,2,3,3,1,18.2749214
5,Pointing,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,13.7378769,2.620156755204157,1,4,4,1,13.7378769
5,Pointing,7aeefa77-f398-4a26-b615-e50c4d05ba64,12.498147,2.5255803933196206,1,1,1,2,12.498147
5,Pointing,c78550a2-290e-4b94-98db-961c2110c668,30.3332329,3.412243906854248,2,6,4,2,15.16661645
5,Pointing,40573e58-0087-4bb3-9ed7-d18a24a35b78,116.618156,4.758904973629897,8,57,9,3,14.5772695
5,Pointing,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,23.3735123,3.151603428229541,2,6,4,2,11.68675615
5,Label,81c1a60b-c8ac-4a16-b831-1df68863e61e,27.937891,3.329983867801578,1,1,1,2,27.937891
5,Label,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,66.08869,4.190997627830323,4,10,4,3,16.5221725
5,Label,c87d383c-41db-4303-8615-9271bbf2465e,19.24799,2.957406639697691,1,2,2,2,19.24799
5,Label,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,29.4655476,3.383221702878764,1,1,1,1,29.4655476
5,Label,eee4a904-a6ad-4369-970f-b656e1f59f12,37.6193657,3.627518963018354,2,4,2,2,18.80968285
5,Label,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,52.77413,3.966021108520342,2,12,6,2,26.387065
5,Label,f548cabb-2a47-4399-a702-f76d5d1336df,32.9700737,3.495600292446625,2,5,3,1,16.48503685
5,Label,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,42.6232567,3.7524000362335888,4,5,2,1,10.655814175
5,Label,137e922c-0877-46af-a797-5a32df2edf5d,44.2072334,3.7888884272779033,2,6,3,3,22.1036167
5,Label,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,24.1452274,3.1840867373801407,1,2,2,2,24.1452274
5,Label,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,10.8626175,2.385327307564077,1,1,1,1,10.8626175
5,Label,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,84.5671844,4.43754630010995,5,13,3,3,16.91343688
6,SR,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,255.836243,5.544537564018469,5,19,6,2,51.1672486
6,SR,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,64.80329,4.171356373674333,1,4,4,3,64.80329
6,SR,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,53.08708,3.971933584141176,3,4,2,2,17.695693333333335
6,SR,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,25.0925121,3.222569478921504,1,1,1,1,25.0925121
