participant,condition,file,taskId,finalId,T_task_sec,N_cmds,n_devices_required,n_colors_required,device_arrange_id
2,Pointing,3_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,c8156a3b-2a18-42b8-a1c2-566f9c886051,19.16372,2,4,,
2,Pointing,3_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,846fa966-31d8-4759-8c32-3080cb7d46db,18.2484684,2,4,,
2,Pointing,3_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,d3f7b566-ac1c-4490-948f-459e8df3b90a,15.8882074,1,1,,
2,Pointing,3_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,b0400750-add2-4010-bb83-9140e344904f,10.0020771,1,2,,
2,Pointing,3_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,0bf73519-2561-47f4-8e32-e4f1ac421006,22.3029442,2,6,,
2,Pointing,3_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,7e3092a4-1c5c-44db-88f8-cdcb2f560252,23.073761,2,4,,
2,P+SR,2_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,1c0eb922-d4be-48da-b287-6b3a9328d906,66.81898,2,4,,
2,P+SR,2_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,8e1425d1-3f34-43dc-9261-271f8a721ace,28.646389,2,2,,
2,P+SR,2_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,06fab7fb-6dcc-46ee-a916-e0d787af1f88,18.54695,1,2,,
2,P+SR,2_B.json,95479aa7-9c98-49e4-817e-727302518dae,79679141-318a-4359-88bd-9f01a4dace08,22.4913311,1,3,,
2,P+SR,2_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,64a07c74-a0b1-43f6-9252-126161136be0,24.480484,2,6,,
2,P+SR,2_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,7975d071-e4f4-409f-b0b2-3474832186b5,16.9749928,1,2,,
2,P+SR,2_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,f470d250-b986-4e35-a6a7-12c29a85530e,17.3326511,1,1,,
2,P+SR,2_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,7cf86e10-dd84-4c9a-b250-1776aa41f2d5,21.0295582,2,3,,
2,P+SR,2_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,9a3da7ca-5147-4b25-9a87-aaf888da7964,85.640564,2,4,,
2,P+SR,2_B.json,386be10f-0686-4118-928d-b57f06593b2f,a958d1f7-a956-4f61-856d-8ee559cd51ad,41.818264,2,3,,
2,P+SR,2_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,024675cc-fcb8-4677-864f-4298a32fd1fd,23.791811,1,3,,
2,P+SR,2_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,0ab07bea-b5a3-4040-96d0-07ec30186b51,30.2947025,1,2,,
2,SR,1_A.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,f508a3b3-d4fa-4752-aa42-57e4256e6bc9,27.3179588,1,1,,
2,SR,1_A.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,15524532-75f8-4ebe-a2eb-f74d21d943fe,48.4848251,1,2,,
2,SR,1_A.json,4fd86244-384f-4a69-adc8-6fd13c16422c,243d5018-4e90-4286-919b-6664a4dba05a,80.73124,1,3,,
2,SR,1_A.json,19e8d0a8-02bf-4644-9732-e4190e13825e,8b230730-a323-4251-a397-58c3b290babe,383.4393,6,6,,
2,SR,1_A.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,4adf6b6d-85b7-40d0-aff7-2c36e212c24f,87.16522,3,9,,
2,SR,1_A.json,95479aa7-9c98-49e4-817e-727302518dae,1045c02e-62c8-41b5-97f1-cd94290a842f,74.02878,2,4,,
2,SR,1_A.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,8daa0fac-9534-4111-856d-c861e3955c0c,89.39172,3,4,,
2,SR,1_A.json,4f145d76-f69f-4547-90a7-56281733ca5b,24e3829c-5f37-498f-86cd-42f682a6e954,37.80722,2,2,,
2,SR,1_A.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,3d5f052a-fea6-4592-adf3-3fbd923964c2,27.8408546,1,2,,
2,SR,1_A.json,9e93766e-b621-4d6e-9927-173ac982bf3a,ea2f3498-d86e-4bfb-921a-cbb3d3c0bca2,42.1047173,2,2,,
2,SR,1_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,f037da85-a7bd-4aa0-b727-b044d52fc0aa,53.813324,4,6,,
2,SR,1_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,9f1e0d76-4177-4683-8e31-3d2ff6db2af0,89.54372,1,4,,
20,Label,4_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,3e4533bd-8af4-41ff-8baa-dbf748ac9f90,209.949417,2,3,,
20,Label,4_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,f2d1e2f6-ad0c-4a78-9b25-231bf3e2b389,86.89749,1,3,,
20,Label,4_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,c74f8946-cd24-4fc8-aad8-a6e8b473b0f2,213.737366,3,6,,
20,Label,4_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,a98e656a-4de3-4b90-8c82-e10b047eb9ee,43.78626,1,1,,
20,Label,4_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,7b831f53-fb98-46fc-8d7e-548e47be4634,267.3642,5,3,,
20,Label,4_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,5d0a1cee-e38b-4aa0-bf02-213fd9da2c79,21.3564014,1,1,,
20,Label,4_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,ada770f2-cdff-4777-b604-40098d1a86cb,115.142349,2,2,,
20,Label,4_D.json,bee10050-f98c-456a-a684-4435ee88ef00,1e0c6a07-91f1-4e00-8de5-e723d232cc33,185.4794,6,5,,
20,Label,4_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,193a77bd-e0f4-43de-8109-4bc2b8dca2ce,84.9378738,2,4,,
20,Label,4_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,d81a3329-c940-412d-8b16-c2c866e659d2,77.37581,2,4,,
20,Label,4_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,ac9deb67-d6c4-486f-94dd-798d9ae7b41a,93.53472,2,3,,
20,Label,4_D.json,c78550a2-290e-4b94-98db-961c2110c668,deb8c80b-fd3d-49b7-a660-4fdc225a713b,81.45011,2,4,,
20,P+SR,2_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,7d51bb04-1f50-49da-93d3-e5a62410210d,50.41014,1,3,,
20,P+SR,2_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,1d68b3d7-db21-4ad0-88ba-53804bf09e31,41.4805374,1,2,,
20,P+SR,2_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,6e2a2744-de25-442c-8b0f-19cef49b4e76,30.3189774,1,1,,
20,P+SR,2_A.json,c87d383c-41db-4303-8615-9271bbf2465e,58f54108-08b8-4855-aca8-15300ecf8ff7,33.5190048,1,2,,
20,P+SR,2_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,dee3dd53-6376-442c-ad7e-ce072ecb6e60,34.89076,1,2,,
20,P+SR,2_A.json,137e922c-0877-46af-a797-5a32df2edf5d,605ed775-1d38-4c00-a991-ecc87dc610a3,44.74319,1,3,,
20,P+SR,2_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,96486b06-958f-42d3-b246-bb3be69bda4a,44.5870476,1,6,,
20,P+SR,2_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,24e8f4b2-9e7f-4e6e-872a-696b27c8b736,58.06594,2,4,,
20,P+SR,2_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,acf1d32d-c529-4f85-98cb-eb44f5853eeb,21.8815784,1,1,,
20,P+SR,2_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,deb82622-9bea-499f-9cb8-760c424c2b1a,23.1172848,1,2,,
20,P+SR,2_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,43f77314-b822-4a92-8feb-4761cd95d1c5,23.2990284,1,3,,
20,P+SR,2_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,6aadfacf-936e-464e-8fdf-efb68bba3219,41.05637,1,2,,
20,Pointing,3_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,0acabf47-a82b-4887-81ce-255117fe0441,30.0051327,2,6,,
20,Pointing,3_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,63d5ae4d-5f94-4a39-bf8e-9a16664b9629,19.8140011,1,1,,
20,Pointing,3_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,1b6c2234-16a5-4222-9e77-64df2d41ea04,29.2088413,2,4,,
20,Pointing,3_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,8dead636-d604-4309-bc84-053aac71c429,32.6256,1,1,,
20,Pointing,3_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,44429f23-172e-46fd-bf5a-04dca9b249c2,107.129532,4,2,,
20,Pointing,3_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,e5a5fef6-2fb0-4998-969e-f295eeeee910,33.4036942,2,3,,
20,Pointing,3_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,ed261efb-cf1e-475b-a62a-89d12da818ad,164.025284,6,4,,
20,Pointing,3_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,86af1310-ce52-4ead-9eb0-143fb064f007,22.425499,1,2,,
20,Pointing,3_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,5b3edd1c-b190-4adb-8906-67b84e7fae06,82.01109,2,4,,
20,Pointing,3_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,91cedd12-863b-4ffb-a5a7-304ca6020875,40.5217,1,3,,
20,Pointing,3_C.json,7612d934-759d-4a55-9a58-ef65940b7162,0b46662b-cf42-4968-9a2d-f88d6aed3016,70.4077,3,3,,
20,Pointing,3_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,be1be752-219d-4ca8-a9ec-14cb9a2245fe,268.319763,6,0,,
20,SR,1_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,9400e1ca-2f56-4696-8589-f2a6749ec519,50.0233345,1,3,,
20,SR,1_B.json,386be10f-0686-4118-928d-b57f06593b2f,c16040a8-e733-42a5-bf61-2b820fc49289,47.0384674,1,3,,
20,SR,1_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,c7573997-45ed-498d-906d-a0d6de145ed1,67.09087,1,1,,
20,SR,1_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,e26f0b9d-cd17-4eea-8be9-d808dff90f61,46.6071053,1,2,,
20,SR,1_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,50a536f0-c356-4a06-9a53-335f34bf4d9e,163.245255,2,3,,
20,SR,1_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,2ba785b7-150f-4656-8739-7ec31496d599,91.06528,2,6,,
20,SR,1_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,23165e3d-1bf1-45af-a26f-7e1dc3f394d6,113.570694,3,10,,
20,SR,1_B.json,95479aa7-9c98-49e4-817e-727302518dae,816473e8-02cb-492e-bc82-61544e4b9467,90.2806854,3,6,,
20,SR,1_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,1f1404bb-746f-460f-a10c-e9ee82bbc150,166.407211,6,9,,
20,SR,1_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,90561b62-0ce1-4036-b869-29b625dc4b75,63.88308,3,2,,
20,SR,1_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,41f718e1-a62b-4d46-973b-7f300da26ddf,100.788284,2,2,,
20,SR,1_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,1e361a44-86b9-4941-9aee-008d21841e79,310.178131,2,2,,
21,Label,4_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,01b8b7eb-6eaa-45d0-aa88-ad2ef67f5bf3,268.212,4,8,,
21,Label,4_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,6a137fe9-36a5-47e0-b4ae-6abdfdb41b41,92.73942,2,3,,
21,Label,4_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,f7487a4f-4288-4a00-b3f3-7cc0c5ee2cdd,147.2492,1,2,,
21,Label,4_D.json,c78550a2-290e-4b94-98db-961c2110c668,d12602c2-19ec-48d8-91c7-47ab9381c247,175.799576,2,4,,
21,Label,4_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,66be552b-3197-4ff6-afc8-6ade1764feb5,183.895676,3,4,,
21,Label,4_D.json,bee10050-f98c-456a-a684-4435ee88ef00,07acf04b-9aa3-4b60-8431-7ae77415e09b,81.67196,1,3,,
21,Label,4_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,94e16b0e-442b-4959-bd55-6f46020d24fc,31.814518,1,3,,
21,Label,4_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,8b7eddc3-0cdd-4f24-9352-c5f7e270c938,51.3158722,1,2,,
21,Label,4_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,e796147b-098b-445c-a77f-eeb35eeef550,17.2630138,1,1,,
21,Label,4_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,dfd2f5aa-8b53-4e58-a349-9104c34bbfc8,39.5605965,1,4,,
21,Label,4_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,8b4246cb-31af-4038-8ab6-5998db30cf2c,43.1009064,1,4,,
21,Label,4_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,383fc5e7-d943-46a3-a534-1268685531d5,64.30604,1,1,,
21,P+SR,2_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,8943cc3f-8308-4a1a-ade2-bb3beba3e41b,93.27781,1,2,,
21,P+SR,2_B.json,95479aa7-9c98-49e4-817e-727302518dae,083381fd-956a-497f-a124-687aa83ba934,38.92482,1,3,,
21,P+SR,2_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,bb32db39-f522-49af-a3c7-d7a72261e3c4,79.33961,1,2,,
21,P+SR,2_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,9cbb0a69-bcea-468b-91e4-673d05b7effc,57.9230843,1,1,,
21,P+SR,2_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,c865f47c-f665-4715-8191-7d1ec0cd261d,34.7063637,1,2,,
21,P+SR,2_B.json,386be10f-0686-4118-928d-b57f06593b2f,dffb528b-3ffb-4dcd-8bbe-f57883e947a8,80.2974854,2,3,,
21,P+SR,2_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,b8c71426-21c6-41e1-8250-b97d834c5caf,80.31835,1,6,,
21,P+SR,2_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,d4daf3c3-51cf-41ca-b33c-2a801e5c3165,110.400841,3,4,,
21,P+SR,2_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,b93a609c-ece4-42fa-8b08-a73a61373aea,131.89006,2,3,,
21,P+SR,2_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,339ca1f2-1314-43eb-a9fc-4b4dfd863bca,132.302582,3,3,,
21,P+SR,2_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,ca5e1b0b-be11-4a6b-a4a4-ace20a13accf,36.7696,1,2,,
21,P+SR,2_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,0bdf2aaf-29bd-4c9e-b385-35e92f9c94ee,89.84486,1,4,,
21,SR,1_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,096ff136-4705-4dcf-987e-5ebea4c624e2,71.54541,1,4,,
21,SR,1_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,6b2fbba0-42a1-45b5-bdfd-4c1410d69655,85.7458344,1,2,,
21,SR,1_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,334d1942-64d9-4a36-8b0b-fb7708db6bf2,146.487137,1,6,,
21,SR,1_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,ecc094d0-a647-491a-b51b-c5e2182cb2b2,89.9878845,2,5,,
21,SR,1_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,8fd92883-1d0f-4dee-ab2a-7bcf61662d50,252.069839,1,6,,
21,SR,1_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,fe817405-683f-4dac-84f9-ac3125d3ccbb,171.0098,2,3,,
21,SR,1_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,cf10f583-9872-4d99-863f-f4e10ff1c7dc,102.290108,2,3,,
21,SR,1_C.json,7612d934-759d-4a55-9a58-ef65940b7162,cf835517-2ef6-4f2e-b1c1-a7a65b891cc4,55.6214752,1,4,,
21,SR,1_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,cc9aee2f-ff95-4c8d-b461-cf9cb6684b6c,57.2874451,2,1,,
21,SR,1_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,fff88fd3-c638-433f-9236-f803af746b1b,248.149734,1,4,,
21,SR,1_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,13317097-eeeb-4448-9c3c-e4491ca6f884,55.61971,1,3,,
21,SR,1_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,45f45ec5-32ad-47f6-8b06-1d1029436f24,123.312553,2,3,,
21,Pointing,3_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,8215ddd7-f9a5-4c99-ab08-efd51777ab82,19.5510788,1,1,,
21,Pointing,3_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,1268764a-2769-4f4d-b451-50c413b94043,36.4361877,2,3,,
21,Pointing,3_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,522cd7c1-26ed-4285-bfdc-96f35ef42857,180.098862,5,13,,
21,Pointing,3_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,cad5fc72-876a-43e8-9b49-ba6777d8378c,130.454849,4,0,,
21,Pointing,3_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,9b909587-6fda-4c11-816a-3d9061221f92,22.0899582,1,1,,
21,Pointing,3_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,903d800a-2cfa-432c-aa92-bc2ae0075c96,132.8719,7,4,,
21,Pointing,3_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,aeb7c1ff-2705-4e29-b23e-1f23760fb95b,34.07313,1,2,,
21,Pointing,3_A.json,137e922c-0877-46af-a797-5a32df2edf5d,1546350f-5223-46e7-a856-783267001897,98.39516,3,3,,
21,Pointing,3_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,3082343b-d316-45bd-b998-d09387436a39,27.9839573,2,8,,
21,Pointing,3_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,27c80da5-7a77-410b-aa69-b0a8342e543a,56.3975639,4,3,,
21,Pointing,3_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,fe92eaf2-ca8a-488b-a224-371a02bb477d,22.11293,1,2,,
21,Pointing,3_A.json,c87d383c-41db-4303-8615-9271bbf2465e,ac637241-3b28-4756-8700-845efa25fc63,38.1619339,3,2,,
22,Label,4_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,3d2a4e00-1548-45c8-9bce-0cf90e890e21,109.448013,1,9,,
22,Label,4_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,b356899f-452a-4584-90de-7c77791d456f,38.84255,1,1,,
22,Label,4_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,bf1062b5-cffd-4030-b7c3-c690bdf809a0,33.9384766,1,3,,
22,Label,4_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,4c77494d-9388-473e-9bf0-a57eb81e47a6,23.25545,1,3,,
22,Label,4_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,47727ad8-d62f-45c5-b2fa-fcebb609d520,21.7774677,1,1,,
22,Label,4_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,80a9db3e-b12e-40b6-bd8c-3403b3f95b5e,42.93846,1,4,,
22,Label,4_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,699c87e5-1913-4005-8af4-30a1594c3b4a,36.3400574,1,2,,
22,Label,4_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,7293ff9b-1925-445a-9183-2e41e37a521f,60.8654251,1,4,,
22,Label,4_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,70e69091-6b3c-494f-b40a-8f70d21c9822,30.1726265,1,4,,
22,Label,4_D.json,bee10050-f98c-456a-a684-4435ee88ef00,2aaa51bf-fa75-448d-b2be-bb3237181a53,73.84801,2,3,,
22,Label,4_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,5375f520-3fc6-4225-b87c-46f569253f85,56.51932,1,2,,
22,Label,4_D.json,c78550a2-290e-4b94-98db-961c2110c668,cf387ad8-c739-40dd-b821-f39edd6640ce,72.39015,2,4,,
22,Pointing,3_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,092263b7-a608-463a-9f1e-ecd74be488d6,46.68717,1,2,,
22,Pointing,3_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,e7af691b-34af-4bae-aa43-761cab09193a,85.23887,2,3,,
22,Pointing,3_B.json,95479aa7-9c98-49e4-817e-727302518dae,fc4ce5e1-90c5-4132-9d23-2b8755b39a86,57.8530045,1,3,,
22,Pointing,3_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,dbc1232b-469b-4679-b941-56f67bfdbc6c,125.603912,3,6,,
22,Pointing,3_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,9b35255b-9651-44da-b8c3-8aa7c1037e47,77.9284439,2,4,,
22,Pointing,3_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,45b0c422-90db-4e7f-918a-e4a1996fd430,94.2463455,4,3,,
22,Pointing,3_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,cf87c215-5c4c-43d8-9bb0-79b2beadebe2,61.33753,3,4,,
22,Pointing,3_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,490baa6a-f3b7-4774-b34f-c3ac43e6416f,35.6934242,2,2,,
22,Pointing,3_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,2acb5c1f-1404-4aa3-980f-adf13c4777b2,39.894043,1,2,,
22,Pointing,3_B.json,386be10f-0686-4118-928d-b57f06593b2f,81b6a437-610f-4f33-ab37-0b18468fa2bd,67.59401,2,3,,
22,Pointing,3_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,55105f1a-6845-4f2a-b0ad-694fd0baa4ff,32.1061859,2,2,,
22,Pointing,3_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,22daf5dd-3115-4a9a-a1d0-5425c531d302,39.6709747,1,1,,
22,P+SR,2_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,e2a8abea-1cb2-4b8c-aa7b-aaf842d622bb,69.80033,1,4,,
22,P+SR,2_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,7baae6a7-2521-4146-80bd-2ed67feaf312,32.7713737,1,4,,
22,P+SR,2_C.json,7612d934-759d-4a55-9a58-ef65940b7162,9a3de446-c72e-4557-a543-4e51b41b95ca,46.0314445,1,3,,
22,P+SR,2_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,16309ee8-b2ca-4576-8cc2-29b82c99c22e,28.8266983,1,1,,
22,P+SR,2_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,430c1a2e-1a92-4705-8a31-8f23aba6a555,22.6252365,1,1,,
22,P+SR,2_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,6c4716cd-314e-4e99-82f8-12d286b75e73,41.8880272,1,6,,
22,P+SR,2_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,44e5b569-350d-436c-978c-86e6f845edb5,44.8067551,1,3,,
22,P+SR,2_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,fa1c25a6-a84c-462a-a19e-ebb5c6c5fb96,44.0729179,1,4,,
22,P+SR,2_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,e4d2d588-12f5-4ef6-afad-b532e2885ad3,24.3651676,1,3,,
22,P+SR,2_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,f0954457-b0fb-4c5b-8126-77ee71992357,24.2599735,1,2,,
22,P+SR,2_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,5e28afa5-ea1f-491b-95b3-504c7edc5cf5,24.6239243,1,2,,
22,P+SR,2_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,c5ecb18e-4689-4359-8c4f-6e298675abcd,308.089722,4,6,,
22,SR,1_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,f9b59f65-ffe0-4ad4-bf8e-bc00ecf43b8e,122.265129,4,6,,
22,SR,1_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,139d044b-fb4a-4c63-b873-588056cc96e6,60.5050278,1,4,,
22,SR,1_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,5c44940e-237c-4a9d-8b86-4562f9c325c1,169.51442,2,2,,
22,SR,1_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,223f02ab-0803-4f54-92f0-4da431adb06b,47.7984543,1,1,,
22,SR,1_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,ae45700c-e7a1-4f57-ab6f-8302143111c9,103.105217,5,3,,
22,SR,1_A.json,137e922c-0877-46af-a797-5a32df2edf5d,abc25210-fe03-4aed-9bd9-bc1e635f5e8e,59.3112335,1,3,,
22,SR,1_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,b0ede4ea-7022-41f3-b1e3-be54193aea79,24.079977,1,2,,
22,SR,1_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,cab96209-1b39-4ed5-9a07-e083d021f093,70.0916061,2,3,,
22,SR,1_A.json,c87d383c-41db-4303-8615-9271bbf2465e,83739e8c-b6f8-4b5e-a265-54383cedcd8b,62.687252,2,2,,
22,SR,1_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,51350bc7-a0d3-4e7a-a295-dd7c7d36441d,38.6125526,1,1,,
22,SR,1_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,3e1ea76d-4032-43a7-b0f3-8bfa41ce55ee,63.5247,2,6,,
22,SR,1_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,9fa3d447-0990-481c-84d5-1d377eb4a14c,117.3811,2,2,,
23,Label,4_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,3e118e33-f7f8-4ba9-8ebf-58654fe4b835,96.1856842,1,4,,
23,Label,4_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,cd4d6fb5-8f3a-4f11-a571-b6c707ae72c8,58.3348732,1,3,,
23,Label,4_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,fc672020-9e30-4753-9694-60d610db4652,38.981575,1,1,,
23,Label,4_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,4b9a7944-6238-47f6-a039-c2d84492ca73,39.42541,1,2,,
23,Label,4_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,cd34c06f-fd9f-41b9-bed3-cbc9285cd3e2,54.4763336,2,2,,
